Data;Hora UTC;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);VENTO, DIREÇÃO HORARIA (gr) (° (gr))
20/01/2023;1800 UTC;1004,2;1011;1004,2;;140
20/01/2023;1900 UTC;991,3;1004,2;991,3;;138
20/01/2023;2000 UTC;985,3;991,3;985,3;;113
20/01/2023;2100 UTC;976,7;985,3;976,7;;119
20/01/2023;2200 UTC;969,6;976,7;969,6;;127
20/01/2023;2300 UTC;967,2;969,6;967,2;;122
21/01/2023;0000 UTC;967,3;967,3;967,1;;67
21/01/2023;0100 UTC;968,6;968,6;967,3;;73
21/01/2023;0200 UTC;970,1;970,1;968,6;;46
21/01/2023;0300 UTC;971,3;971,3;970,1;;33
21/01/2023;0400 UTC;972;972;971,3;;31
21/01/2023;0500 UTC;973,5;973,5;972;;36
21/01/2023;0600 UTC;974,8;974,8;973,5;;152
21/01/2023;0700 UTC;975,4;975,4;974,8;;27
21/01/2023;0800 UTC;976,4;976,4;975,4;;31
21/01/2023;0900 UTC;976,5;976,7;976,4;;21
21/01/2023;1000 UTC;982,6;982,6;976,5;;34
21/01/2023;1100 UTC;993,4;993,4;982,6;;34
21/01/2023;1200 UTC;999,4;999,4;993,4;;35
21/01/2023;1300 UTC;1005,3;1005,3;999,4;;73
21/01/2023;1400 UTC;1007,9;1007,9;1005,3;;76
21/01/2023;1500 UTC;1009,8;1009,8;1007,9;;85
21/01/2023;1600 UTC;1011;1011;1009,8;;71
21/01/2023;1700 UTC;1009,6;1011,2;1009,6;;126
21/01/2023;1800 UTC;1009;1009,8;1009;;66
21/01/2023;1900 UTC;1000,6;1009;1000,6;;141
21/01/2023;2000 UTC;989,5;1000,6;989,5;;133
21/01/2023;2100 UTC;975;989,5;975;;139
21/01/2023;2200 UTC;966,7;975;966,7;;113
21/01/2023;2300 UTC;964,1;966,7;964,1;;92
22/01/2023;0000 UTC;964,3;964,3;964,1;;40
22/01/2023;0100 UTC;965,4;965,4;964,3;;40
22/01/2023;0200 UTC;966,9;966,9;965,4;;29
22/01/2023;0300 UTC;968,3;968,3;966,9;;32
22/01/2023;0400 UTC;969,5;969,5;968,3;;26
22/01/2023;0500 UTC;970,7;970,7;969,5;;28
22/01/2023;0600 UTC;970,9;970,9;970,7;;25
22/01/2023;0700 UTC;970,6;971,1;970,6;;39
22/01/2023;0800 UTC;970,5;970,7;970,4;;39
22/01/2023;0900 UTC;971,5;971,5;970,5;;47
22/01/2023;1000 UTC;977,7;977,7;971,5;;141
22/01/2023;1100 UTC;991,1;991,1;977,7;;27
22/01/2023;1200 UTC;1002,5;1002,5;991,1;;42
22/01/2023;1300 UTC;1008,3;1008,3;1002,5;;39
22/01/2023;1400 UTC;1010,4;1010,4;1008,3;;37
22/01/2023;1500 UTC;1011,8;1011,8;1009,8;;28
22/01/2023;1600 UTC;1012,7;1012,7;1011,8;;86
22/01/2023;1700 UTC;1010,9;1013,1;1010,9;;57
22/01/2023;1800 UTC;1006;1010,9;1006;;100
22/01/2023;1900 UTC;998,9;1006;998,9;;142
22/01/2023;2000 UTC;988,7;998,9;988,7;;138
22/01/2023;2100 UTC;975,2;988,7;975,2;;143
22/01/2023;2200 UTC;966,8;975,2;966,8;;114
22/01/2023;2300 UTC;964,2;966,8;964,2;;103
23/01/2023;0000 UTC;964,6;964,6;964,2;;94
23/01/2023;0100 UTC;966;966;964,6;;47
23/01/2023;0200 UTC;967,9;967,9;966;;47
23/01/2023;0300 UTC;969,5;969,5;967,9;;39
23/01/2023;0400 UTC;970,2;970,2;969,5;;37
23/01/2023;0500 UTC;970;970,4;970;;22
23/01/2023;0600 UTC;970,3;970,3;970;;22
23/01/2023;0700 UTC;971,7;971,7;970,3;;22
23/01/2023;0800 UTC;972,5;972,5;971,7;;22
23/01/2023;0900 UTC;974,1;974,1;972,5;;12
23/01/2023;1000 UTC;980,6;980,6;974,1;;29
23/01/2023;1100 UTC;991,9;991,9;980,6;;38
23/01/2023;1200 UTC;1001,5;1001,5;991,9;;34
23/01/2023;1300 UTC;1008,1;1008,1;1001,5;;109
23/01/2023;1400 UTC;1010,5;1010,5;1008,1;;59
23/01/2023;1500 UTC;1011,6;1012,2;1010,5;;132
23/01/2023;1600 UTC;1013,4;1013,4;1011,6;;139
23/01/2023;1700 UTC;1011,3;1013,8;1011,3;;140
23/01/2023;1800 UTC;1003,8;1011,3;1003,8;;140
23/01/2023;1900 UTC;993,6;1003,8;993,6;;140
23/01/2023;2000 UTC;985,5;993,5;985,5;;137
23/01/2023;2100 UTC;974,7;985,5;974,7;;138
23/01/2023;2200 UTC;967;974,7;967;;144
23/01/2023;2300 UTC;964,3;967;964,3;;101
24/01/2023;0000 UTC;964,7;964,7;964,3;;109
24/01/2023;0100 UTC;966,5;966,5;964,7;;60
24/01/2023;0200 UTC;968,3;968,3;966,6;;98
24/01/2023;0300 UTC;969,3;969,3;968,3;;59
24/01/2023;0400 UTC;970,1;970,1;969,3;;28
24/01/2023;0500 UTC;970,6;970,6;970,2;;37
24/01/2023;0600 UTC;970,5;970,8;970,5;;104
24/01/2023;0700 UTC;971,4;971,4;970,5;;169
24/01/2023;0800 UTC;971,7;971,7;971,4;;169
24/01/2023;0900 UTC;972,5;972,5;971,7;;174
24/01/2023;1000 UTC;979,4;979,4;972,6;;27
24/01/2023;1100 UTC;990,4;990,4;979,4;;34
24/01/2023;1200 UTC;1000,4;1000,4;990,4;;57
24/01/2023;1300 UTC;1008,5;1008,5;1000,4;;74
24/01/2023;1400 UTC;1011,5;1011,5;1008,5;;98
24/01/2023;1500 UTC;1009,3;1011,6;1009,3;;111
24/01/2023;1600 UTC;1005,1;1009,5;1005,1;;145
24/01/2023;1700 UTC;1000,6;1005,1;1000,6;;149
24/01/2023;1800 UTC;997,5;1000,6;997,5;;147
24/01/2023;1900 UTC;991,5;997,5;991,5;;141
24/01/2023;2000 UTC;985,9;991,5;985,9;;141
24/01/2023;2100 UTC;975,6;985,9;975,6;;144
24/01/2023;2200 UTC;967;975,6;967;;143
24/01/2023;2300 UTC;963,3;967;963,3;;126
25/01/2023;0000 UTC;962,7;963,3;962,6;;71
25/01/2023;0100 UTC;965;965;962,7;;57
25/01/2023;0200 UTC;967,1;967,1;965;;31
25/01/2023;0300 UTC;968,3;968,3;967,1;;24
25/01/2023;0400 UTC;970,1;970,1;968,3;;38
25/01/2023;0500 UTC;971;971;970,1;;100
25/01/2023;0600 UTC;972,5;972,5;971;;145
25/01/2023;0700 UTC;972,1;972,8;972;;69
25/01/2023;0800 UTC;971,6;972,2;971,5;;4
25/01/2023;0900 UTC;972,1;972,1;971,6;;6
25/01/2023;1000 UTC;979,3;979,3;972,2;;34
25/01/2023;1100 UTC;992,5;992,5;979,3;;35
25/01/2023;1200 UTC;1002,2;1002,2;992,5;;49
25/01/2023;1300 UTC;1008,1;1008,1;1002,3;;50
25/01/2023;1400 UTC;1010,7;1010,7;1008,1;;95
25/01/2023;1500 UTC;1011,4;1011,4;1010,7;;134
25/01/2023;1600 UTC;1009,6;1011,9;1009,6;;113
25/01/2023;1700 UTC;1005,9;1009,6;1005,4;;52
25/01/2023;1800 UTC;1003,6;1006,1;1003,6;;140
25/01/2023;1900 UTC;998,2;1003,6;998,2;;142
25/01/2023;2000 UTC;987,5;998,1;987,5;;143
25/01/2023;2100 UTC;972,7;987,5;972,7;;139
25/01/2023;2200 UTC;962,8;972,7;962,8;;142
25/01/2023;2300 UTC;959,2;962,8;959,2;;117
26/01/2023;0000 UTC;959,6;959,6;959,2;;95
26/01/2023;0100 UTC;960,9;960,9;959,6;;51
26/01/2023;0200 UTC;962,4;962,4;960,9;;42
26/01/2023;0300 UTC;964,3;964,3;962,4;;24
26/01/2023;0400 UTC;966;966;964,3;;32
26/01/2023;0500 UTC;967,4;967,4;966;;33
26/01/2023;0600 UTC;966,9;967,6;966,9;;36
26/01/2023;0700 UTC;967,7;967,7;966,9;;37
26/01/2023;0800 UTC;968,5;968,5;967,7;;35
26/01/2023;0900 UTC;970,5;970,5;968,5;;31
26/01/2023;1000 UTC;978,5;978,5;970,5;;29
26/01/2023;1100 UTC;991,6;991,6;978,5;;32
26/01/2023;1200 UTC;1002;1002;991,6;;32
26/01/2023;1300 UTC;1008,2;1008,2;1002;;29
26/01/2023;1400 UTC;1008,7;1009;1008,2;;36
26/01/2023;1500 UTC;1009,2;1009,7;1008,7;;110
26/01/2023;1600 UTC;1008,2;1009,7;1008,2;;99
26/01/2023;1700 UTC;1008,3;1008,6;1008,2;;101
26/01/2023;1800 UTC;1006,2;1008,5;1006,2;;107
26/01/2023;1900 UTC;998,8;1006,2;998,8;;138
26/01/2023;2000 UTC;987,3;998,8;987,3;;135
26/01/2023;2100 UTC;973,7;987,3;973,7;;137
26/01/2023;2200 UTC;966;973,6;966;;131
26/01/2023;2300 UTC;964,5;966;964,5;;93
27/01/2023;0000 UTC;965,4;965,4;964,5;;116
27/01/2023;0100 UTC;966,8;966,8;965,4;;93
27/01/2023;0200 UTC;969;969;966,8;;111
27/01/2023;0300 UTC;970;970;969;;122
27/01/2023;0400 UTC;970,2;970,2;970;;30
27/01/2023;0500 UTC;970,8;970,8;970,2;;42
27/01/2023;0600 UTC;971,5;971,5;970,8;;149
27/01/2023;0700 UTC;974;974;971,5;;141
27/01/2023;0800 UTC;974,8;974,8;974;;138
27/01/2023;0900 UTC;975,3;975,3;974,8;;360
27/01/2023;1000 UTC;981,2;981,2;975,3;;29
27/01/2023;1100 UTC;991,2;991,2;981,2;;44
27/01/2023;1200 UTC;1000,2;1000,2;991,2;;45
27/01/2023;1300 UTC;1007,7;1007,7;1000,2;;91
27/01/2023;1400 UTC;1009,7;1010;1007,7;;90
27/01/2023;1500 UTC;1011,1;1011,1;1009,8;;81
27/01/2023;1600 UTC;1011,3;1011,4;1011,1;;82
27/01/2023;1700 UTC;1010,7;1012;1010,7;;95
27/01/2023;1800 UTC;1004,3;1010,7;1004,3;;116
27/01/2023;1900 UTC;998,3;1004,3;998,3;;141
27/01/2023;2000 UTC;988,8;998,3;988,8;;138
27/01/2023;2100 UTC;974,4;988,8;974,4;;134
27/01/2023;2200 UTC;965,6;974,4;965,6;;140
27/01/2023;2300 UTC;963,5;965,6;963,5;;134
28/01/2023;0000 UTC;965,3;965,3;963,5;;100
28/01/2023;0100 UTC;968,2;968,2;965,3;;108
28/01/2023;0200 UTC;970,5;970,5;968,2;;67
28/01/2023;0300 UTC;972,1;972,1;970,5;;85
28/01/2023;0400 UTC;972,7;972,8;972,1;;123
28/01/2023;0500 UTC;972,2;972,9;972,2;;37
28/01/2023;0600 UTC;972,6;972,6;972,2;;137
28/01/2023;0700 UTC;974;974;972,6;;128
28/01/2023;0800 UTC;975,1;975,1;974;;116
28/01/2023;0900 UTC;976,6;976,6;975,1;;92
28/01/2023;1000 UTC;981,1;981,1;976,6;;73
28/01/2023;1100 UTC;990,1;990,1;981,1;;110
28/01/2023;1200 UTC;1000;1000;990,1;;130
28/01/2023;1300 UTC;1007,8;1007,8;1000;;123
28/01/2023;1400 UTC;1010,5;1010,5;1007,8;;117
28/01/2023;1500 UTC;1011;1011,1;1010,5;;135
28/01/2023;1600 UTC;1010,7;1011,4;1010,7;;136
28/01/2023;1700 UTC;1006,4;1010,7;1006,4;;137
28/01/2023;1800 UTC;1001,2;1006,4;1001,2;;128
28/01/2023;1900 UTC;994,8;1001,2;994,8;;140
28/01/2023;2000 UTC;983,4;994,8;983,4;;145
28/01/2023;2100 UTC;973,7;983,4;973,7;;139
28/01/2023;2200 UTC;967,1;973,7;967,1;;145
28/01/2023;2300 UTC;964,4;967,1;964,4;;152
29/01/2023;0000 UTC;963,9;964,5;963,8;;139
29/01/2023;0100 UTC;964,4;964,4;963,8;;168
29/01/2023;0200 UTC;966,3;966,3;964,4;;160
29/01/2023;0300 UTC;967,2;967,2;966,3;;170
29/01/2023;0400 UTC;967,4;967,5;967,2;;169
29/01/2023;0500 UTC;969;969;967,4;;169
29/01/2023;0600 UTC;970,3;970,3;969;;169
29/01/2023;0700 UTC;971,6;971,6;970,3;;169
29/01/2023;0800 UTC;973,6;973,6;971,6;;141
29/01/2023;0900 UTC;974,8;974,8;973,6;;174
29/01/2023;1000 UTC;979,5;979,5;974,8;;141
29/01/2023;1100 UTC;990,6;990,6;979,5;;131
29/01/2023;1200 UTC;1004,6;1004,6;990,7;;137
29/01/2023;1300 UTC;1013;1013;1004,6;;135
29/01/2023;1400 UTC;1009,4;1013,5;1009,4;;131
29/01/2023;1500 UTC;1012,6;1012,6;1009,3;;144
29/01/2023;1600 UTC;1011,4;1012,6;1010,7;;129
29/01/2023;1700 UTC;1011,3;1012,3;1011,3;;140
29/01/2023;1800 UTC;1007,4;1011,3;1007,4;;141
29/01/2023;1900 UTC;999,4;1007,4;999,4;;141
29/01/2023;2000 UTC;988,3;999,4;988,3;;133
29/01/2023;2100 UTC;975,4;988,3;975,4;;135
29/01/2023;2200 UTC;967,7;975,4;967,7;;142
29/01/2023;2300 UTC;965,1;967,7;965,1;;137
30/01/2023;0000 UTC;965,7;965,7;965,1;;147
30/01/2023;0100 UTC;966,4;966,4;965,7;;108
30/01/2023;0200 UTC;968,4;968,4;966,4;;134
30/01/2023;0300 UTC;969,8;969,8;968,4;;73
30/01/2023;0400 UTC;970,9;970,9;969,8;;151
30/01/2023;0500 UTC;971,6;971,6;970,9;;164
30/01/2023;0600 UTC;971,1;971,7;971,1;;147
30/01/2023;0700 UTC;971,2;971,3;971,1;;141
30/01/2023;0800 UTC;971,9;971,9;971,2;;146
30/01/2023;0900 UTC;973,6;973,6;971,9;;141
30/01/2023;1000 UTC;979,2;979,2;973,6;;128
30/01/2023;1100 UTC;991,3;991,3;979,2;;80
30/01/2023;1200 UTC;1003,1;1003,1;991,4;;96
30/01/2023;1300 UTC;1008,6;1008,6;1003,1;;113
30/01/2023;1400 UTC;1013,1;1013,1;1008,6;;103
30/01/2023;1500 UTC;1011,7;1013,3;1011,7;;85
30/01/2023;1600 UTC;1009,1;1011,7;1009,1;;118
30/01/2023;1700 UTC;1007;1009,1;1007;;144
30/01/2023;1800 UTC;1001,1;1007,1;1001,1;;142
30/01/2023;1900 UTC;994,6;1001,1;994,6;;143
30/01/2023;2000 UTC;982,1;994,6;982,1;;137
30/01/2023;2100 UTC;973,2;982,1;973,2;;142
30/01/2023;2200 UTC;967,1;973,2;967,1;;132
30/01/2023;2300 UTC;965,3;967,1;965,3;;139
31/01/2023;0000 UTC;965,5;965,5;965,2;;141
31/01/2023;0100 UTC;967,7;967,7;965,5;;136
31/01/2023;0200 UTC;969,6;969,6;967,7;;141
31/01/2023;0300 UTC;971,7;971,7;969,6;;141
31/01/2023;0400 UTC;974;974;971,7;;61
31/01/2023;0500 UTC;975,2;975,2;974;;76
31/01/2023;0600 UTC;974,9;975,4;974,9;;95
31/01/2023;0700 UTC;974,1;975;974,1;;136
31/01/2023;0800 UTC;974,8;974,8;974,1;;144
31/01/2023;0900 UTC;974,9;975,1;974,7;;169
31/01/2023;1000 UTC;979,6;979,6;974,9;;134
31/01/2023;1100 UTC;988,4;988,4;979,6;;140
31/01/2023;1200 UTC;996,3;996,3;988,4;;89
31/01/2023;1300 UTC;998,5;998,5;996,3;;135
31/01/2023;1400 UTC;1003,4;1003,4;998,6;;89
31/01/2023;1500 UTC;1000,6;1004;1000,6;;147
31/01/2023;1600 UTC;1001,2;1002;1000,6;;150
31/01/2023;1700 UTC;986,2;1001,2;986,2;;84
31/01/2023;1800 UTC;978,1;986,2;978,1;;113
31/01/2023;1900 UTC;974,4;978,1;974,4;;134
31/01/2023;2000 UTC;974,3;974,6;974,2;;142
31/01/2023;2100 UTC;974,2;974,5;974,1;;147
31/01/2023;2200 UTC;973,8;974,4;973,8;;148
31/01/2023;2300 UTC;974,7;974,7;973,8;;141
01/02/2023;0000 UTC;976,3;976,3;974,7;;142
01/02/2023;0100 UTC;977,8;977,8;976,3;;101
01/02/2023;0200 UTC;976,9;978;976,9;;133
01/02/2023;0300 UTC;977,2;977,2;976,9;;36
01/02/2023;0400 UTC;977,8;977,8;977,2;;19
01/02/2023;0500 UTC;978,6;978,6;977,8;;29
01/02/2023;0600 UTC;979,7;979,7;978,6;;25
01/02/2023;0700 UTC;980,9;980,9;979,7;;23
01/02/2023;0800 UTC;981,3;981,3;980,9;;145
01/02/2023;0900 UTC;981,8;981,8;981,3;;159
01/02/2023;1000 UTC;984,5;984,5;981,8;;148
01/02/2023;1100 UTC;991,7;991,7;984,5;;156
01/02/2023;1200 UTC;1000,2;1000,2;991,7;;153
01/02/2023;1300 UTC;1006,2;1006,2;1000,2;;75
01/02/2023;1400 UTC;1011,5;1011,5;1006,2;;121
01/02/2023;1500 UTC;1012,4;1013;1011,5;;119
01/02/2023;1600 UTC;1010,5;1012,9;1010,5;;132
01/02/2023;1700 UTC;1009;1010,5;1009;;98
01/02/2023;1800 UTC;1003,7;1009;1003,7;;141
01/02/2023;1900 UTC;997,6;1003,6;997,6;;73
01/02/2023;2000 UTC;987,7;997,6;987,7;;140
01/02/2023;2100 UTC;980;987,7;980;;51
01/02/2023;2200 UTC;975,3;980;975,3;;110
01/02/2023;2300 UTC;973,1;975,3;973,1;;115
02/02/2023;0000 UTC;971,7;973,2;971,7;;101
02/02/2023;0100 UTC;970,5;971,7;970,5;;148
02/02/2023;0200 UTC;971,5;971,5;970,5;;147
02/02/2023;0300 UTC;972,3;972,3;971,5;;113
02/02/2023;0400 UTC;973;973;972,3;;164
02/02/2023;0500 UTC;973,5;973,5;973;;136
02/02/2023;0600 UTC;974,4;974,4;973,5;;171
02/02/2023;0700 UTC;976,3;976,3;974,4;;174
02/02/2023;0800 UTC;977,1;977,1;976,3;;174
02/02/2023;0900 UTC;979,2;979,2;977,1;;174
02/02/2023;1000 UTC;984,8;984,8;979,2;;110
02/02/2023;1100 UTC;993,7;993,7;984,8;;64
02/02/2023;1200 UTC;1002,5;1002,5;993,7;;121
02/02/2023;1300 UTC;1009,4;1009,4;1002,6;;99
02/02/2023;1400 UTC;1012,1;1012,1;1009,4;;79
02/02/2023;1500 UTC;1013,3;1013,3;1012,1;;104
02/02/2023;1600 UTC;1013,5;1014,3;1013,3;;68
02/02/2023;1700 UTC;1010,3;1013,5;1010,3;;105
02/02/2023;1800 UTC;1003;1010,3;1003;;144
02/02/2023;1900 UTC;1000,8;1003;1000,8;;142
02/02/2023;2000 UTC;990,6;1000,8;990,6;;142
02/02/2023;2100 UTC;976;990,6;976;;144
02/02/2023;2200 UTC;968,6;976;968,6;;141
02/02/2023;2300 UTC;966,8;968,6;966,8;;129
03/02/2023;0000 UTC;967,8;967,8;966,8;;88
03/02/2023;0100 UTC;969,8;969,8;967,8;;75
03/02/2023;0200 UTC;971,1;971,1;969,8;;72
03/02/2023;0300 UTC;972,4;972,4;971,1;;154
03/02/2023;0400 UTC;973,4;973,4;972,4;;117
03/02/2023;0500 UTC;973,9;973,9;973,4;;97
03/02/2023;0600 UTC;975,1;975,1;973,9;;27
03/02/2023;0700 UTC;976,3;976,3;975,1;;28
03/02/2023;0800 UTC;977,1;977,1;976,3;;24
03/02/2023;0900 UTC;978,2;978,2;977,1;;28
03/02/2023;1000 UTC;983,3;983,3;978,2;;27
03/02/2023;1100 UTC;992,3;992,3;983,4;;26
03/02/2023;1200 UTC;1000,7;1000,7;992,3;;37
03/02/2023;1300 UTC;1007,5;1007,5;1000,7;;67
03/02/2023;1400 UTC;1009,2;1009,2;1007,6;;54
03/02/2023;1500 UTC;1010,8;1010,8;1009,2;;36
03/02/2023;1600 UTC;1011,2;1011,2;1010,8;;70
03/02/2023;1700 UTC;1008,7;1011,3;1008,7;;41
03/02/2023;1800 UTC;1007,6;1009;1007,6;;79
03/02/2023;1900 UTC;1001,4;1007,6;1001,4;;101
03/02/2023;2000 UTC;993,5;1001,4;993,5;;83
03/02/2023;2100 UTC;979,8;993,5;979,8;;127
03/02/2023;2200 UTC;970,3;979,8;970,3;;112
03/02/2023;2300 UTC;966,3;970,3;966,3;;123
04/02/2023;0000 UTC;965,7;966,3;965,6;;119
04/02/2023;0100 UTC;966,4;966,4;965,7;;46
04/02/2023;0200 UTC;967,9;967,9;966,4;;64
04/02/2023;0300 UTC;969,3;969,3;967,9;;46
04/02/2023;0400 UTC;970,7;970,7;969,3;;27
04/02/2023;0500 UTC;972;972;970,7;;14
04/02/2023;0600 UTC;972,9;972,9;972;;35
04/02/2023;0700 UTC;974;974;972,9;;21
04/02/2023;0800 UTC;975,1;975,1;974;;9
04/02/2023;0900 UTC;977;977;975,1;;135
04/02/2023;1000 UTC;983,4;983,4;977;;62
04/02/2023;1100 UTC;993,7;993,7;983,4;;72
04/02/2023;1200 UTC;1005,1;1005,1;993,7;;55
04/02/2023;1300 UTC;1009,2;1009,2;1005,1;;99
04/02/2023;1400 UTC;1013,2;1013,2;1009,2;;128
04/02/2023;1500 UTC;1017;1017;1013,2;;135
04/02/2023;1600 UTC;1018,4;1018,9;1017;;115
04/02/2023;1700 UTC;1014,9;1018,4;1014,9;;122
04/02/2023;1800 UTC;1009,9;1014,9;1009,9;;139
04/02/2023;1900 UTC;1003,1;1009,9;1003,1;;129
04/02/2023;2000 UTC;993,4;1003,1;993,4;;140
04/02/2023;2100 UTC;978,2;993,3;978,2;;143
04/02/2023;2200 UTC;969,2;978,1;969,2;;140
04/02/2023;2300 UTC;966,1;969,2;966,1;;147
05/02/2023;0000 UTC;965,9;966,2;965,7;;98
05/02/2023;0100 UTC;967,6;967,6;965,9;;136
05/02/2023;0200 UTC;970,9;970,9;967,6;;41
05/02/2023;0300 UTC;973,4;973,4;970,9;;96
05/02/2023;0400 UTC;975;975;973,4;;76
05/02/2023;0500 UTC;974,3;975,1;974,3;;8
05/02/2023;0600 UTC;973,6;974,4;973,6;;360
05/02/2023;0700 UTC;973,3;973,7;973,2;;360
05/02/2023;0800 UTC;973,9;973,9;973,3;;360
05/02/2023;0900 UTC;974,1;974,2;973,9;;360
05/02/2023;1000 UTC;980,8;980,8;974,1;;23
05/02/2023;1100 UTC;993,5;993,5;980,8;;95
05/02/2023;1200 UTC;1004,5;1004,5;993,6;;81
05/02/2023;1300 UTC;1010,1;1010,1;1004,6;;95
05/02/2023;1400 UTC;1013,8;1013,8;1010,1;;89
05/02/2023;1500 UTC;1015,7;1016,1;1013,8;;150
05/02/2023;1600 UTC;1011,9;1015,7;1011,9;;152
05/02/2023;1700 UTC;1008;1011,9;1008;;142
05/02/2023;1800 UTC;1001,3;1008;1001,3;;144
05/02/2023;1900 UTC;987,4;1001,2;987,4;;139
05/02/2023;2000 UTC;985,3;987,4;984,7;;137
05/02/2023;2100 UTC;977,7;985,3;977,7;;144
05/02/2023;2200 UTC;971,2;977,7;971,2;;135
05/02/2023;2300 UTC;969,1;971,2;969;;147
06/02/2023;0000 UTC;969,5;969,5;969,1;;130
06/02/2023;0100 UTC;971,1;971,1;969,6;;140
06/02/2023;0200 UTC;972,2;972,2;971,1;;79
06/02/2023;0300 UTC;973,5;973,5;972,2;;126
06/02/2023;0400 UTC;975,4;975,4;973,5;;71
06/02/2023;0500 UTC;976,2;976,3;975,4;;83
06/02/2023;0600 UTC;976,1;976,4;976,1;;35
06/02/2023;0700 UTC;975,5;976,3;975,5;;105
06/02/2023;0800 UTC;975,9;975,9;975,5;;163
06/02/2023;0900 UTC;977,3;977,3;975,9;;174
06/02/2023;1000 UTC;981,6;981,6;977,3;;36
06/02/2023;1100 UTC;988,5;988,5;981,6;;41
06/02/2023;1200 UTC;998,4;998,4;988,5;;107
06/02/2023;1300 UTC;999;1001,7;998,4;;98
06/02/2023;1400 UTC;999,2;999,2;997;;113
06/02/2023;1500 UTC;1003,5;1004,1;999,2;;30
06/02/2023;1600 UTC;995,9;1003,5;995,9;;123
06/02/2023;1700 UTC;982;995,9;982;;34
06/02/2023;1800 UTC;981,9;982;979,4;;95
06/02/2023;1900 UTC;987,7;987,7;981,9;;115
06/02/2023;2000 UTC;987,9;989,1;987,7;;29
06/02/2023;2100 UTC;982,3;987,9;982,3;;30
06/02/2023;2200 UTC;977,2;982,3;977,2;;50
06/02/2023;2300 UTC;975,6;977,2;975,6;;43
07/02/2023;0000 UTC;975,3;975,8;975,3;;44
07/02/2023;0100 UTC;975,3;975,5;975,2;;33
07/02/2023;0200 UTC;974,9;975,4;974,9;;33
07/02/2023;0300 UTC;974,4;975,1;974,4;;30
07/02/2023;0400 UTC;974,5;974,6;974,4;;6
07/02/2023;0500 UTC;975,2;975,2;974,5;;71
07/02/2023;0600 UTC;976,1;976,1;975,2;;153
07/02/2023;0700 UTC;975,7;976,4;975,7;;164
07/02/2023;0800 UTC;976,4;976,4;975,7;;154
07/02/2023;0900 UTC;976,8;976,8;976,4;;141
07/02/2023;1000 UTC;983,6;983,6;976,8;;46
07/02/2023;1100 UTC;993;993;983,6;;87
07/02/2023;1200 UTC;1004,3;1004,3;993;;100
07/02/2023;1300 UTC;1011,6;1011,6;1004,4;;120
07/02/2023;1400 UTC;1014,1;1014,1;1011,6;;103
07/02/2023;1500 UTC;1011,3;1014,6;1011,3;;75
07/02/2023;1600 UTC;1010,2;1011,3;1010,2;;139
07/02/2023;1700 UTC;1010,2;1010,6;1010,1;;118
07/02/2023;1800 UTC;1006,7;1010,6;1006,7;;128
07/02/2023;1900 UTC;998,3;1006,7;998,3;;144
07/02/2023;2000 UTC;985,3;998,3;985,3;;141
07/02/2023;2100 UTC;974,8;985,3;974,8;;141
07/02/2023;2200 UTC;968,2;974,8;968,2;;145
07/02/2023;2300 UTC;966,2;968,2;966,2;;145
08/02/2023;0000 UTC;966,2;966,4;966,1;;81
08/02/2023;0100 UTC;966,6;966,6;966,2;;159
08/02/2023;0200 UTC;967,1;967,1;966,6;;360
08/02/2023;0300 UTC;968,1;968,1;967,1;;27
08/02/2023;0400 UTC;969,6;969,6;968,1;;5
08/02/2023;0500 UTC;970,8;970,8;969,6;;6
08/02/2023;0600 UTC;971,3;971,3;970,8;;6
08/02/2023;0700 UTC;972,9;972,9;971,3;;6
08/02/2023;0800 UTC;972,4;973,2;972,4;;6
08/02/2023;0900 UTC;972,7;972,7;972,3;;6
08/02/2023;1000 UTC;980,9;980,9;972,7;;6
08/02/2023;1100 UTC;992,8;992,8;981;;136
08/02/2023;1200 UTC;1005;1005;992,8;;129
08/02/2023;1300 UTC;1012,9;1012,9;1005;;120
08/02/2023;1400 UTC;1015,1;1015,1;1012,9;;135
08/02/2023;1500 UTC;1014,5;1015,9;1014,5;;127
08/02/2023;1600 UTC;1013,7;1014,5;1013,7;;112
08/02/2023;1700 UTC;1008,4;1014;1008,4;;100
08/02/2023;1800 UTC;1004,1;1008,4;1004,1;;136
08/02/2023;1900 UTC;996;1004,1;996;;141
08/02/2023;2000 UTC;989,7;996;989,7;;139
08/02/2023;2100 UTC;978,9;989,6;978,9;;138
08/02/2023;2200 UTC;970,3;978,9;970,3;;143
08/02/2023;2300 UTC;966,4;970,3;966,4;;139
09/02/2023;0000 UTC;965,6;966,5;965,6;;147
09/02/2023;0100 UTC;965,5;965,8;965,4;;143
09/02/2023;0200 UTC;966,6;966,6;965,5;;143
09/02/2023;0300 UTC;968;968;966,6;;150
09/02/2023;0400 UTC;969,9;969,9;968;;141
09/02/2023;0500 UTC;971,3;971,3;969,9;;167
09/02/2023;0600 UTC;972,7;972,7;971,3;;135
09/02/2023;0700 UTC;972,8;973;972,7;;141
09/02/2023;0800 UTC;973;973;972,8;;141
09/02/2023;0900 UTC;974,5;974,5;973;;34
