LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s)
CORURIPE;13/02/2024;2200;27,4;28;27,4;1004,9;1004,9;1004,2;1,3;106;4
CORURIPE;13/02/2024;2300;27,1;27,4;27,1;1005,9;1005,9;1004,9;1,3;105;3,4
CORURIPE;14/02/2024;0;26,7;27,1;26,7;1006,3;1006,3;1005,9;1,1;149;2,8
CORURIPE;14/02/2024;100;26,9;26,9;26,6;1006,5;1006,6;1006,3;1,4;110;2,8
CORURIPE;14/02/2024;200;26,6;26,9;26,5;1006,2;1006,5;1006,2;1,3;142;3,5
CORURIPE;14/02/2024;300;25,3;26,7;25,3;1005,6;1006,3;1005,6;1,1;100;6,4
CORURIPE;14/02/2024;400;25,1;25,5;25;1004,5;1005,6;1004,5;1;148;2,5
CORURIPE;14/02/2024;500;25,3;25,3;25;1004,3;1004,6;1004,3;1,4;97;3,3
CORURIPE;14/02/2024;600;25,2;25,3;25,1;1004,5;1004,6;1004,3;1,2;163;3,3
CORURIPE;14/02/2024;700;24,9;25,3;24,8;1004,7;1004,7;1004,4;1,7;169;3,5
CORURIPE;14/02/2024;800;24,8;24,9;24,7;1005,1;1005,1;1004,7;1,2;160;3,3
CORURIPE;14/02/2024;900;24,9;24,9;24,7;1005,6;1005,6;1005,1;0,8;197;2
CORURIPE;14/02/2024;1000;25,7;25,7;24,9;1006,2;1006,2;1005,5;1,4;209;2,8
CORURIPE;14/02/2024;1100;27,9;27,9;25,6;1006,5;1006,5;1006,2;1,4;174;2,4
CORURIPE;14/02/2024;1200;26,1;28,6;25,7;1007,2;1007,2;1006,5;2,5;118;6,9
CORURIPE;14/02/2024;1300;27,9;27,9;25,9;1006,7;1007,2;1006,7;2,8;145;6,6
CORURIPE;14/02/2024;1400;29,5;29,9;27,9;1005,9;1006,8;1005,9;2,9;140;6,1
CORURIPE;14/02/2024;1500;31,2;31,2;29,4;1005,3;1005,9;1005,3;3,8;136;7,3
CORURIPE;14/02/2024;1600;31,7;32,5;30,6;1004,6;1005,3;1004,5;3,5;133;7,5
CORURIPE;14/02/2024;1700;30;32,2;29,9;1004,5;1004,6;1004,3;4,3;136;9,6
CORURIPE;14/02/2024;1800;29,7;31,6;29,6;1004,2;1004,5;1004,1;6;128;10,5
CORURIPE;14/02/2024;1900;29,8;30,3;29;1004;1004,2;1003,8;4,5;128;10,5
CORURIPE;14/02/2024;2000;29;29,9;28,5;1003,9;1004;1003,8;3,9;134;8,3
CORURIPE;14/02/2024;2100;28;29,2;28;1004,2;1004,2;1003,9;2;148;5,9
CORURIPE;14/02/2024;2200;27,2;28;27,1;1004,6;1004,6;1004,1;1,2;136;3,6
CORURIPE;14/02/2024;2300;26,8;27,2;26,8;1005,6;1005,6;1004,6;2,5;134;4,3
CORURIPE;15/02/2024;0;26,2;27,2;26,2;1006,4;1006,4;1005,6;3,2;127;5,5
CORURIPE;15/02/2024;100;26,2;26,3;25,7;1006,4;1006,5;1006,3;1,8;106;5,5
CORURIPE;15/02/2024;200;26,5;26,5;26,1;1006;1006,4;1006;1;89;3,7
CORURIPE;15/02/2024;300;26,4;26,7;26,4;1005,4;1006;1005,4;1;353;2,2
CORURIPE;15/02/2024;400;26;26,4;25,9;1005,1;1005,4;1005;0,6;286;1,8
CORURIPE;15/02/2024;500;25,8;26;25,8;1004,6;1005,1;1004,6;0,9;265;1,5
CORURIPE;15/02/2024;600;25,3;26;25,3;1004,8;1004,8;1004,5;0,9;58;3,3
CORURIPE;15/02/2024;700;25,4;25,5;25,3;1005,1;1005,1;1004,6;0,9;177;1,9
CORURIPE;15/02/2024;800;25,3;25,4;25;1005,1;1005,1;1005;1,1;301;2
CORURIPE;15/02/2024;900;24,9;25,3;24,7;1005,3;1005,4;1005,1;1;313;2,2
CORURIPE;15/02/2024;1000;26,2;26,3;24,8;1005,9;1005,9;1005,3;1;16;2,2
CORURIPE;15/02/2024;1100;29,4;29,6;26,2;1006;1006;1005,8;1,2;99;2,5
CORURIPE;15/02/2024;1200;28,6;30;28,6;1006,1;1006,2;1006;2;118;3,9
CORURIPE;15/02/2024;1300;29,7;29,8;27;1005,8;1006,2;1005,8;1,8;117;4,5
CORURIPE;15/02/2024;1400;30,4;31,4;29,6;1005,6;1005,8;1005,5;2,1;69;6,9
CORURIPE;15/02/2024;1500;27,6;30,4;27,1;1005,3;1006;1005,2;1,4;174;5,2
CORURIPE;15/02/2024;1600;30,3;30,3;27,5;1004,5;1005,3;1004,5;2,6;121;4,5
CORURIPE;15/02/2024;1700;30,8;31,3;30,3;1003,6;1004,5;1003,6;4,2;139;7,1
CORURIPE;15/02/2024;1800;30;31,5;29,9;1003,1;1003,6;1003,1;3,6;127;7,1
CORURIPE;15/02/2024;1900;29,3;30,3;29,3;1003,1;1003,3;1002,8;3,2;116;7,4
CORURIPE;15/02/2024;2000;28,9;29,5;28,9;1003,1;1003,2;1002,9;2,1;98;6,4
CORURIPE;15/02/2024;2100;27,6;28,9;27,6;1004;1004;1003,1;2;82;6
CORURIPE;15/02/2024;2200;27,2;27,6;27,2;1004,8;1004,8;1004;1,8;81;4,6
CORURIPE;15/02/2024;2300;27,1;27,2;27;1005,6;1005,6;1004,8;1,2;50;3,7
CORURIPE;16/02/2024;0;26,9;27,2;26,8;1005,9;1005,9;1005,5;1,4;46;3,1
CORURIPE;16/02/2024;100;26,7;26,9;26,6;1006,5;1006,5;1005,8;1,1;50;2,4
CORURIPE;16/02/2024;200;26,5;26,8;26,4;1006;1006,6;1006;1,2;21;3,4
CORURIPE;16/02/2024;300;26,3;26,6;26,3;1005;1006;1005;0,7;35;2,7
CORURIPE;16/02/2024;400;26,2;26,4;26,1;1004,4;1005,1;1004,4;0,4;48;2
CORURIPE;16/02/2024;500;25,8;26,2;25,8;1004,1;1004,4;1004,1;0,8;31;1,9
CORURIPE;16/02/2024;600;25,5;25,9;25,4;1004,2;1004,3;1004;0,8;322;1,8
CORURIPE;16/02/2024;700;25,5;25,7;25,3;1004,5;1004,5;1004,2;0,8;20;2,2
CORURIPE;16/02/2024;800;25,4;25,6;25,3;1005,2;1005,2;1004,6;1,2;5;2,8
CORURIPE;16/02/2024;900;25,3;25,5;25,1;1005,7;1005,7;1005,2;1,5;11;2,9
CORURIPE;16/02/2024;1000;26;26;25,3;1006,4;1006,4;1005,6;1,9;11;3,6
CORURIPE;16/02/2024;1100;27,5;27,9;25,9;1007;1007,1;1006,4;5,2;16;10,5
CORURIPE;16/02/2024;1200;28,1;28,1;26,8;1007,4;1007,5;1007;4,4;25;12,8
CORURIPE;16/02/2024;1300;29,7;29,8;27,7;1006,3;1007,4;1006,3;4,5;43;10,9
CORURIPE;16/02/2024;1400;31,3;31,3;29,6;1005,2;1006,3;1005,2;2,4;51;9,5
CORURIPE;16/02/2024;1500;33,6;34,1;31,1;1004;1005,2;1004;2,5;105;6
CORURIPE;16/02/2024;1600;33,2;34,3;32,7;1003,2;1004;1003,2;3,7;104;8,1
CORURIPE;16/02/2024;1700;32,6;33,2;32;1002,4;1003,2;1002,4;2,7;100;7,9
CORURIPE;16/02/2024;1800;31,1;33,3;30,9;1002,4;1002,5;1002,4;3,2;105;5,9
CORURIPE;16/02/2024;1900;30,2;31,5;30,2;1002,3;1002,5;1002,3;2,9;95;6,5
CORURIPE;16/02/2024;2000;28,9;30,2;28,8;1002,5;1002,5;1002,2;3;96;7,8
CORURIPE;16/02/2024;2100;27,7;28,9;27,7;1003;1003;1002,5;3,1;67;7,5
CORURIPE;16/02/2024;2200;27,1;27,8;27,1;1003,5;1003,6;1003;2,5;61;6,9
CORURIPE;16/02/2024;2300;26,6;27,1;26,5;1004,6;1004,6;1003,5;1,7;57;5,1
CORURIPE;17/02/2024;0;26,7;26,7;26,5;1005,3;1005,3;1004,6;1,9;59;4,1
CORURIPE;17/02/2024;100;26,7;26,8;26,6;1005,3;1005,3;1005,1;1,6;58;4,8
CORURIPE;17/02/2024;200;26,6;26,7;26,5;1004,9;1005,3;1004,9;1,9;50;4,4
CORURIPE;17/02/2024;300;25,8;26,6;25,8;1004,4;1004,9;1004,4;1,6;25;4,4
CORURIPE;17/02/2024;400;25,5;25,9;25,4;1003,8;1004,4;1003,8;1,3;55;3,4
CORURIPE;17/02/2024;500;25,5;25,7;25,5;1003,5;1003,8;1003,5;1,2;14;4
CORURIPE;17/02/2024;600;25,5;25,6;25,3;1003,2;1003,5;1003,2;1,4;356;2,5
CORURIPE;17/02/2024;700;25,4;25,6;25,3;1003,3;1003,3;1003,1;1,2;7;2,5
CORURIPE;17/02/2024;800;25,1;25,5;25,1;1003,3;1003,3;1003,1;0,9;4;2,5
CORURIPE;17/02/2024;900;25,1;25,1;24,9;1003,5;1003,5;1003,3;0,7;317;2,3
CORURIPE;17/02/2024;1000;27,3;27,3;25,1;1003,9;1003,9;1003,5;1,7;353;2,9
CORURIPE;17/02/2024;1100;29,2;29,4;27,3;1004,2;1004,3;1003,9;1,9;45;4,2
CORURIPE;17/02/2024;1200;30,5;31,1;29,1;1004,1;1004,4;1004,1;2,7;91;6,5
CORURIPE;17/02/2024;1300;31,7;32;30,3;1003,9;1004,1;1003,8;2,4;83;6,2
CORURIPE;17/02/2024;1400;32,4;33;31,4;1003,6;1003,9;1003,6;3,4;97;7,9
CORURIPE;17/02/2024;1500;32,3;33,6;32,2;1003,1;1003,6;1003,1;3,8;109;7,9
CORURIPE;17/02/2024;1600;33,2;33,6;32,3;1002,8;1003,2;1002,7;3,6;99;8
CORURIPE;17/02/2024;1700;32,4;33,4;32,1;1002,4;1002,8;1002,4;3,6;96;8,8
CORURIPE;17/02/2024;1800;32,3;32,8;32;1001,7;1002,4;1001,7;3,4;100;9,6
CORURIPE;17/02/2024;1900;29,7;32,4;29,7;1001,1;1001,7;1001;3,4;99;7,7
CORURIPE;17/02/2024;2000;28,9;29,7;28,8;1001,3;1001,3;1001,1;3;96;7,6
CORURIPE;17/02/2024;2100;28,1;28,9;28,1;1001,3;1001,4;1001,1;2,8;84;7,9
CORURIPE;17/02/2024;2200;27,8;28,2;27,8;1002,4;1002,4;1001,3;2,6;87;7,4
CORURIPE;17/02/2024;2300;27,6;27,9;27,6;1003,2;1003,2;1002,4;2,1;96;6,1
CORURIPE;18/02/2024;0;27,3;27,6;27,3;1003,5;1003,5;1003,2;1,9;69;5,3
CORURIPE;18/02/2024;100;27,4;27,4;27,3;1003,8;1003,9;1003,6;1,6;89;4,7
CORURIPE;18/02/2024;200;27,2;27,4;27,2;1003,3;1003,9;1003,3;1,6;81;3,7
CORURIPE;18/02/2024;300;27,4;27,4;27,2;1002,9;1003,3;1002,9;2;69;5,1
CORURIPE;18/02/2024;400;27;27,4;27;1002,5;1002,9;1002,5;1,2;78;4,2
CORURIPE;18/02/2024;500;26,8;27;26,8;1002,2;1002,5;1002,2;0,8;61;3,1
CORURIPE;18/02/2024;600;27,1;27,1;26,8;1002;1002,2;1002;0,6;294;2,1
CORURIPE;18/02/2024;700;26,8;27,1;26,7;1002,3;1002,3;1001,9;0,5;193;1,6
CORURIPE;18/02/2024;800;26,8;26,8;26,6;1002,7;1002,7;1002,3;0,4;244;1,3
CORURIPE;18/02/2024;900;26,2;26,8;25,8;1003,3;1003,4;1002,7;1,2;255;2,2
CORURIPE;18/02/2024;1000;26,5;26,9;26;1004,1;1004,1;1003,3;0,6;71;1,7
CORURIPE;18/02/2024;1100;27,1;27,2;26,5;1004,6;1004,7;1004,1;1,2;201;2,1
CORURIPE;18/02/2024;1200;27,1;27,6;26,9;1005;1005,1;1004,6;3,2;193;4,5
CORURIPE;18/02/2024;1300;26,6;27,6;26,5;1005,2;1005,2;1004,8;2,3;205;4,3
CORURIPE;18/02/2024;1400;24,9;26,6;24,8;1004,9;1005,2;1004,9;3;185;5,2
CORURIPE;18/02/2024;1500;25,9;26,1;24,7;1004,5;1005;1004,3;4,4;195;7,1
CORURIPE;18/02/2024;1600;26;26,1;25,6;1003,6;1004,6;1003,6;3,7;184;7,1
CORURIPE;18/02/2024;1700;25,8;26,2;25,5;1003;1003,7;1002,9;2;172;6,3
CORURIPE;18/02/2024;1800;27,5;27,7;25,7;1002,5;1003;1002,3;2,4;145;4,3
CORURIPE;18/02/2024;1900;27,7;28,1;27,4;1001,7;1002,5;1001,6;1,9;155;5
CORURIPE;18/02/2024;2000;27,6;27,8;27,3;1001,8;1001,8;1001,6;1,3;116;3,8
CORURIPE;18/02/2024;2100;27,2;27,8;27,2;1001,9;1002,2;1001,8;1;102;2,2
CORURIPE;18/02/2024;2200;26,6;27,1;26,6;1001,9;1001,9;1001,8;1,2;114;2,1
CORURIPE;18/02/2024;2300;26,3;26,6;26,3;1002,8;1002,8;1001,9;1;76;3,1
CORURIPE;19/02/2024;0;26,1;26,4;26,1;1003,4;1003,4;1002,8;0,9;18;2,3
CORURIPE;19/02/2024;100;26,1;26,2;26;1003,6;1003,8;1003,4;0,6;15;1,9
CORURIPE;19/02/2024;200;26;26,2;25,9;1003,1;1003,6;1003,1;0,6;44;1,4
CORURIPE;19/02/2024;300;25,8;26;25,7;1002,5;1003,1;1002,5;0,8;14;1,9
CORURIPE;19/02/2024;400;25,6;25,8;25,5;1002,2;1002,6;1002,2;0,5;108;1,8
CORURIPE;19/02/2024;500;25,6;25,7;25,5;1001,6;1002,2;1001,6;0,7;53;1,7
CORURIPE;19/02/2024;600;25,8;25,9;25,6;1001,3;1001,6;1001,3;1;21;2
CORURIPE;19/02/2024;700;25,7;25,8;25,6;1001;1001,3;1001;0,4;333;2
CORURIPE;19/02/2024;800;25,7;25,8;25,7;1001,2;1001,2;1000,8;0,8;352;1,8
CORURIPE;19/02/2024;900;25,8;25,9;25,7;1001,5;1001,5;1001,2;1,2;8;2,2
CORURIPE;19/02/2024;1000;26,8;26,8;25,8;1002,2;1002,2;1001,5;1,3;20;2,4
CORURIPE;19/02/2024;1100;28,9;29,2;26,6;1002,5;1002,5;1002,2;2,6;63;4,8
CORURIPE;19/02/2024;1200;30,2;30,3;28,8;1003;1003;1002,5;3,2;88;6,5
CORURIPE;19/02/2024;1300;30,6;31;29,9;1002,9;1003;1002,9;2,9;89;6,7
CORURIPE;19/02/2024;1400;31,5;31,6;30,6;1002,7;1003;1002,6;2,7;64;6,8
CORURIPE;19/02/2024;1500;32;32,3;31;1002;1002,7;1002;2,8;89;7,6
CORURIPE;19/02/2024;1600;31,2;32;31,1;1001,2;1002;1001,2;2,5;101;7,2
CORURIPE;19/02/2024;1700;31,3;31,9;31;1000,4;1001,2;1000,4;3;98;7,8
CORURIPE;19/02/2024;1800;30,3;31,6;30,2;1000,2;1000,4;1000,1;2,5;95;7,8
CORURIPE;19/02/2024;1900;29,9;30,4;29,7;999,9;1000,2;999,9;2,5;103;6,3
CORURIPE;19/02/2024;2000;29,1;29,9;29,1;1000;1000,1;999,9;3,3;99;6,9
CORURIPE;19/02/2024;2100;28,2;29,1;28,2;1000,3;1000,3;1000;2,6;100;6,9
CORURIPE;19/02/2024;2200;27,6;28,2;27,6;1000,9;1000,9;1000,3;1,7;95;6,1
CORURIPE;19/02/2024;2300;27,4;27,6;27,4;1001,5;1001,5;1000,9;1,6;91;4,8
CORURIPE;20/02/2024;0;27,4;27,4;27,2;1002,3;1002,4;1001,5;1,7;100;4,3
CORURIPE;20/02/2024;100;27;27,4;27;1002,2;1002,4;1002,2;1;90;4,3
CORURIPE;20/02/2024;200;27;27,1;26,9;1002;1002,2;1002;1,3;93;3
CORURIPE;20/02/2024;300;26,7;27,1;26,7;1001,7;1002;1001,7;1;72;3
CORURIPE;20/02/2024;400;26,7;26,8;26,6;1001;1001,7;1001;1;76;1,9
CORURIPE;20/02/2024;500;26,1;26,7;25,7;999,9;1001;999,9;1,2;58;4,1
CORURIPE;20/02/2024;600;25,8;26,1;25,6;999,7;999,9;999,7;0,6;62;3,3
CORURIPE;20/02/2024;700;25,5;25,8;25,4;999,9;1000;999,7;0,9;12;2
CORURIPE;20/02/2024;800;25,5;25,7;25,3;1000,3;1000,3;999,9;1,1;24;2,2
CORURIPE;20/02/2024;900;25,8;25,8;25,5;1000,6;1000,6;1000,3;1,3;14;2,9
CORURIPE;20/02/2024;1000;26,5;26,8;25,7;1001,3;1001,3;1000,6;1,3;29;2,7
CORURIPE;20/02/2024;1100;28,4;28,5;26,4;1001,5;1001,5;1001,2;1,9;42;3,3
CORURIPE;20/02/2024;1200;29,8;30,1;28,3;1001,9;1001,9;1001,5;2;62;4,8
CORURIPE;20/02/2024;1300;31,9;32;29,8;1001,7;1002;1001,7;2,8;75;6,1
CORURIPE;20/02/2024;1400;32,6;32,6;31;1001,2;1001,7;1001,2;3,3;101;7
CORURIPE;20/02/2024;1500;32,9;33,4;32,3;1000,2;1001,2;1000,2;3,5;92;7,6
CORURIPE;20/02/2024;1600;33,1;33,8;32,6;999,4;1000,2;999,4;3,9;96;9,1
CORURIPE;20/02/2024;1700;32;33,3;32;998,5;999,4;998,5;3,9;96;8,1
CORURIPE;20/02/2024;1800;31,4;32,3;31,4;998,7;998,7;998,5;3,9;88;8,9
CORURIPE;20/02/2024;1900;30;31,4;30;998,9;998,9;998,7;3,1;101;8
CORURIPE;20/02/2024;2000;28,9;30;28,9;999,4;999,4;998,8;3,4;96;8,3
CORURIPE;20/02/2024;2100;28,3;29;28,3;1000,1;1000,1;999,4;2,6;86;8,7
CORURIPE;20/02/2024;2200;27,9;28,3;27,9;1001;1001;1000,1;2,4;80;6,3
CORURIPE;20/02/2024;2300;27,7;27,9;27,7;1001,8;1001,8;1001;1,8;68;5,3
CORURIPE;21/02/2024;0;27,5;27,8;27,5;1002,6;1002,6;1001,8;1,8;74;4,5
CORURIPE;21/02/2024;100;27,5;27,6;27,5;1002,8;1002,8;1002,6;1,7;93;6
CORURIPE;21/02/2024;200;27,3;27,5;27,2;1002,7;1002,9;1002,7;1,7;74;4,4
CORURIPE;21/02/2024;300;27,1;27,3;27,1;1002,3;1002,7;1002,3;1,8;59;4,3
CORURIPE;21/02/2024;400;26,8;27,2;26,8;1001,5;1002,3;1001,5;2,1;61;4,6
CORURIPE;21/02/2024;500;26,5;26,8;26,5;1000,9;1001,5;1000,9;1,4;59;4,6
CORURIPE;21/02/2024;600;26,1;26,5;26;1000,8;1000,9;1000,7;0,9;70;3,7
CORURIPE;21/02/2024;700;24,3;26,4;24,3;1001,5;1001,6;1000,7;2,4;24;8,4
CORURIPE;21/02/2024;800;24,7;24,9;23,8;1001,4;1001,5;1001,3;2;7;5,8
CORURIPE;21/02/2024;900;24,8;24,8;24,4;1002;1002;1001,4;1,6;355;3,7
CORURIPE;21/02/2024;1000;26;26;24,7;1002,6;1002,6;1002;1,3;16;3,4
CORURIPE;21/02/2024;1100;27,6;27,9;26;1003,3;1003,4;1002,6;1,6;46;4,2
CORURIPE;21/02/2024;1200;26,3;28,1;24,2;1003,6;1003,7;1003,3;1,2;90;9,3
CORURIPE;21/02/2024;1300;30;30,1;26,3;1003,2;1003,7;1003,1;3,6;50;6,9
CORURIPE;21/02/2024;1400;30,4;31;29,7;1002,5;1003,2;1002,5;2,8;64;7,2
CORURIPE;21/02/2024;1500;30,5;32,4;30,3;1001,8;1002,5;1001,8;4,1;97;8,5
CORURIPE;21/02/2024;1600;29,7;31,6;29,6;1001,1;1001,8;1001,1;4;88;10,2
CORURIPE;21/02/2024;1700;30,8;30,9;29,6;1000,5;1001,1;1000,4;3,9;80;9,8
CORURIPE;21/02/2024;1800;30,1;31;29,8;1000;1000,5;999,9;3,4;82;9,8
CORURIPE;21/02/2024;1900;29,7;30,4;29,7;999,8;1000;999,7;3,6;93;8,4
CORURIPE;21/02/2024;2000;28,6;29,6;28,5;1000,1;1000,1;999,8;3,3;92;10,3
CORURIPE;21/02/2024;2100;27,7;28,6;27,7;1000,7;1000,7;1000,1;2,8;81;7,7
CORURIPE;21/02/2024;2200;27,3;27,7;27,3;1001,7;1001,7;1000,7;2,1;67;6,5
CORURIPE;21/02/2024;2300;26,9;27,3;26,9;1002,6;1002,6;1001,7;1,4;61;4,8
CORURIPE;22/02/2024;0;26,8;26,9;26,7;1003,1;1003,1;1002,6;1,2;63;3
CORURIPE;22/02/2024;100;26,8;26,9;26,7;1003,4;1003,5;1003,1;0,8;37;2,5
CORURIPE;22/02/2024;200;26,5;26,8;26,4;1003,2;1003,5;1003,1;1,1;23;2,1
CORURIPE;22/02/2024;300;26,1;26,5;26,1;1002,6;1003,2;1002,6;1,3;6;2,3
CORURIPE;22/02/2024;400;25,7;26,1;25,7;1001,9;1002,6;1001,9;1,2;15;2,6
CORURIPE;22/02/2024;500;25,6;25,7;25,5;1001,7;1002;1001,7;1,2;11;2,9
CORURIPE;22/02/2024;600;25,5;25,6;25,5;1001,7;1001,9;1001,5;1,5;357;3,7
CORURIPE;22/02/2024;700;25,2;25,6;25,2;1002,1;1002,1;1001,7;1,1;78;3,7
CORURIPE;22/02/2024;800;24,9;25,2;24,9;1002,2;1002,3;1002;0,8;64;1,8
CORURIPE;22/02/2024;900;25;25;24,8;1002,7;1002,7;1002,2;1,5;17;2,9
CORURIPE;22/02/2024;1000;26;26;25;1003,6;1003,6;1002,7;1,1;19;2,9
CORURIPE;22/02/2024;1100;28,3;28,3;25,9;1004,2;1004,2;1003,6;1,5;12;3,6
CORURIPE;22/02/2024;1200;30,2;30,3;28,3;1004,3;1004,5;1004,2;2,5;76;5,5
CORURIPE;22/02/2024;1300;30,3;31;29,9;1004,3;1004,4;1004,2;2,4;70;6
CORURIPE;22/02/2024;1400;31,5;32;30,3;1004;1004,4;1004;3;90;6,6
CORURIPE;22/02/2024;1500;31,9;32,4;31,3;1003,4;1004;1003,3;3,1;99;7,7
CORURIPE;22/02/2024;1600;31,8;32,7;31,6;1002,7;1003,4;1002,7;3,7;101;8,2
CORURIPE;22/02/2024;1700;31,4;32,6;31,2;1002,5;1002,7;1002,4;3,6;97;8,8
CORURIPE;22/02/2024;1800;31,4;31,8;30,7;1001,5;1002,5;1001,5;3,4;99;9,1
CORURIPE;22/02/2024;1900;30,9;31,4;30,8;1001,3;1001,5;1001;3,3;97;9
CORURIPE;22/02/2024;2000;29,6;31;29,6;1001,6;1001,6;1001,3;3,3;93;7,8
CORURIPE;22/02/2024;2100;28,3;29,6;28,3;1001,9;1001,9;1001,5;3;98;7,1
CORURIPE;22/02/2024;2200;27,8;28,4;27,8;1003,1;1003,1;1001,8;1,5;85;6,5
CORURIPE;22/02/2024;2300;27,4;27,8;27,4;1003,8;1003,8;1003,1;1,4;52;3,9
CORURIPE;23/02/2024;0;27,2;27,4;27,2;1004,5;1004,5;1003,8;1,2;91;3,2
CORURIPE;23/02/2024;100;27,3;27,4;27,2;1005;1005;1004,5;1,8;100;5,5
CORURIPE;23/02/2024;200;27;27,3;27;1004,5;1005;1004,5;1,3;67;4,3
CORURIPE;23/02/2024;300;26,7;27;26,6;1004;1004,5;1004;0,7;97;2,3
CORURIPE;23/02/2024;400;26,8;26,8;26,4;1003,3;1004;1003,3;0,6;40;1,5
CORURIPE;23/02/2024;500;26,5;26,8;26,4;1003,1;1003,4;1003,1;0,6;53;2,1
CORURIPE;23/02/2024;600;26,4;26,5;26,3;1002,9;1003,1;1002,9;0,6;4;2,4
CORURIPE;23/02/2024;700;26,1;26,5;26,1;1002,9;1003;1002,8;0,6;47;1,8
CORURIPE;23/02/2024;800;26,1;26,5;26;1003,4;1003,4;1002,9;0,9;43;2,2
CORURIPE;23/02/2024;900;26,2;26,3;26;1004;1004;1003,4;0,4;24;1,7
CORURIPE;23/02/2024;1000;28,9;28,9;26,2;1004,9;1004,9;1004;1,1;92;2,3
CORURIPE;23/02/2024;1100;29,5;29,7;28,4;1005,2;1005,2;1004,9;2,9;110;6
CORURIPE;23/02/2024;1200;28,4;30,1;28,4;1006;1006;1005,2;2,5;105;7,6
CORURIPE;23/02/2024;1300;29,9;30,1;26,1;1005,6;1006,2;1005,5;3,4;103;8,3
CORURIPE;23/02/2024;1400;30,9;30,9;29,5;1005,6;1005,9;1005,6;4,3;102;9,3
CORURIPE;23/02/2024;1500;31,3;31,7;30,2;1004,8;1005,6;1004,8;4,1;107;10,5
CORURIPE;23/02/2024;1600;31,1;32,2;30,7;1004,3;1004,8;1004,3;3,4;97;9,9
CORURIPE;23/02/2024;1700;31,7;32,1;30,8;1003,7;1004,3;1003,7;3,1;97;8,6
CORURIPE;23/02/2024;1800;31;31,8;30,7;1003,4;1003,8;1003,4;3,4;107;7,3
CORURIPE;23/02/2024;1900;30,4;31,2;30,1;1003,6;1003,6;1003,4;3,3;109;7,7
CORURIPE;23/02/2024;2000;29,2;30,6;29,1;1003,9;1003,9;1003,6;2,8;113;7,1
CORURIPE;23/02/2024;2100;28,3;29,2;28,3;1004,4;1004,4;1003,9;2,3;116;6
CORURIPE;23/02/2024;2200;27,8;28,3;27,7;1004,9;1004,9;1004,4;1,4;115;4,9
CORURIPE;23/02/2024;2300;27,6;27,8;27,5;1005,4;1005,4;1004,9;1,7;118;4,1
CORURIPE;24/02/2024;0;27,2;27,6;27,2;1005,9;1005,9;1005,4;1,9;108;4,6
CORURIPE;24/02/2024;100;26,9;27,2;26,9;1006,4;1006,4;1005,9;2,2;133;4
CORURIPE;24/02/2024;200;26,5;27;26,5;1006,1;1006,4;1006,1;1,5;141;3,6
CORURIPE;24/02/2024;300;26,3;26,5;26,3;1005,6;1006,1;1005,6;1;155;2,9
CORURIPE;24/02/2024;400;26,5;26,5;26,3;1005,4;1005,6;1005,4;1,3;121;3,4
CORURIPE;24/02/2024;500;26,2;26,5;26;1004,7;1005,4;1004,7;2,7;120;6,3
CORURIPE;24/02/2024;600;25,5;26,2;25,3;1004,3;1004,7;1004,3;1,5;201;6,3
CORURIPE;24/02/2024;700;25,5;25,6;25,3;1004,4;1004,4;1004,2;1,2;104;2,5
CORURIPE;24/02/2024;800;25,3;25,6;25,2;1004,8;1004,8;1004,3;0,8;102;2,4
CORURIPE;24/02/2024;900;24,9;25,5;24,7;1004,7;1004,8;1004,5;1,1;290;2,5
CORURIPE;24/02/2024;1000;26,9;27;24,9;1005,7;1005,7;1004,7;0,9;234;2,3
CORURIPE;24/02/2024;1100;28,5;28,8;26,8;1006,6;1006,6;1005,7;2,9;181;5,4
CORURIPE;24/02/2024;1200;29,9;29,9;28,2;1006,5;1006,9;1006,5;3,8;150;6,5
CORURIPE;24/02/2024;1300;29,3;30,5;29,3;1007;1007,1;1006,5;5,7;163;9,4
CORURIPE;24/02/2024;1400;24,2;30,5;23,7;1007,5;1007,8;1006,9;6,6;151;17
CORURIPE;24/02/2024;1500;26,7;26,7;23,7;1006,6;1007,5;1006,5;5,8;165;12,7
CORURIPE;24/02/2024;1600;27,4;27,7;26,3;1005,5;1006,6;1005,5;5;158;11,2
CORURIPE;24/02/2024;1700;28,3;28,9;27,4;1005,3;1005,5;1005,2;4,4;155;8,9
CORURIPE;24/02/2024;1800;27,9;28,3;27,8;1004,6;1005,3;1004,6;4;149;8,7
CORURIPE;24/02/2024;1900;28,6;28,8;27,9;1004,4;1004,6;1004,2;4;137;8,8
CORURIPE;24/02/2024;2000;27,6;28,8;27,6;1004,6;1004,6;1004,4;3,5;131;6,4
CORURIPE;24/02/2024;2100;27,1;27,7;27,1;1004,7;1004,8;1004,5;2,4;114;6,4
CORURIPE;24/02/2024;2200;26,9;27,1;26,9;1004,7;1004,9;1004,7;1,6;122;5,3
CORURIPE;24/02/2024;2300;26,8;26,8;26,6;1005,1;1005,1;1004,7;1,3;125;3,4
CORURIPE;25/02/2024;0;27;27;26,7;1005,5;1005,5;1005,1;2,8;136;5,3
